902177,6000
132078,5302
132077,9879
902234,6240
132086,14294
132009,5768
132085,11064
902277,2000
902276,6300
902236,5542
902288,20000
902133,9600
902302,9000
902305,1620
902311,5400
902310,4167
902312,800
902314,10000
902315,4500
