900071,5880
121035,41040
131044,5648
131047,4228
131061,3422
131062,3242
131063,3604
900048,6000
900051,1980
900072,5880
131106,3554
151005,2242
151009,3124
900095,2100
131073,10906
900117,3000
131020,3522
131041,6160
151012,4262
