902152,6000
902188,16200
902207,4000
902173,5000
132078,5284
132007,5155
132077,9960
132086,9712
132085,5314
902277,2000
902236,5576
902287,5270
902288,20000
902302,9000
902305,4860
902304,8000
902311,5400
902310,8868
902312,1600
