132077,9980
132009,4994
902006,10000
902305,3240
902152,4500
902170,9000
902171,4224
902221,2800
902234,6240
902288,10000
902302,4500
902304,4000
902236,5492
902173,5000
902188,10800
902311,10800
902312,1600
902249,6000
