802003,20020
902171,2112
902207,8000
902173,5000
132078,5272
902221,2800
132077,17228
902234,6240
132086,28762
902240,4000
902236,11090
902286,6000
902288,20000
902305,4860
902303,3000
902304,4000
902311,5400
902310,4563
902312,1600
