132077,10031
802003,20020
132085,5442
902305,3240
902170,9000
902277,2000
902276,6300
902234,3120
902288,10000
902309,9000
902302,9000
902304,4000
902240,8000
902236,5650
902311,5400
902237,6927
132062,5542
