121035,40980
131073,6224
131044,6609
131061,3282
131062,3120
131063,2846
131106,4324
131047,2044
131020,2812
151009,3136
131041,5402
151005,3610
151012,4328
900051,1980
900095,2100
900075,5160
900098,3840
900115,1320
900072,11760
900071,11760
900117,3000
900048,6000
