121035,10160
131073,4602
131044,2085
131061,1402
131062,1264
131063,1576
131106,4418
131071,936
131047,2343
131020,928
151009,2312
131041,2578
151005,922
151011,2246
900003,4000
900095,2100
900075,5160
900072,5880
900071,5880
900048,6000
