900071,5880
121035,35280
131044,3090
131047,3136
131061,1384
131062,1335
131063,1346
900051,1980
900070,5880
900072,5880
131106,2648
151005,1856
151009,3056
900095,2100
131072,6654
131073,6308
131071,930
900115,1320
900117,3000
