900071,5880
121035,41480
131044,7350
131047,5226
131061,3378
131062,2910
131063,3114
900003,4000
900048,6000
900070,5880
900072,11760
131106,4442
151005,3614
151009,3896
900095,2100
131073,5442
900115,1320
900116,4500
131020,2700
131041,4436
151012,3214
900125,4500
