121035,36440
131073,10892
131044,6182
131061,4818
131062,3792
131063,3690
131072,5800
131106,6122
131071,950
131047,4236
131020,2700
151009,4472
131041,5372
151005,4450
151012,4306
900003,4000
900051,1980
900095,2100
900115,2640
900122,4000
900124,8000
900123,4500
