900071,5880
121035,9920
131044,5082
131047,4006
131061,456
131062,424
131063,390
900003,4000
900075,5160
900048,6000
900078,5400
131106,6582
151009,4705
900095,4200
131072,7652
131073,6436
900115,1320
900117,3000
131020,5285
131041,5428
151012,1086
