900071,11760
121035,41300
131044,6416
131047,4116
131061,5056
131062,4700
131063,4614
900003,4000
900048,6000
900051,1980
900070,5880
900072,11760
131106,4860
151005,3500
151009,3048
900095,2100
131073,12678
900115,1320
131020,2696
131041,5420
151012,3270
