900071,5880
121035,35090
131044,5142
131047,5234
131061,4436
131062,4398
131063,4214
900070,5880
900072,11760
131106,7026
151005,5456
151009,4522
900098,3840
131072,10636
131073,9082
131071,1828
900115,1320
151011,3315
131020,3574
131041,6160
